rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim_place,stim_id,condition,correct,correct_response,responses,exp_id,feedback_duration,stim_color,stim_word,credit_var
-1,-1,poldrack-single-stim,398,522043,0.0-396.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
645,66,poldrack-categorize,399,524554,0.0-397.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,practice,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,400,525308,0.0-398.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
888,66,poldrack-categorize,401,527822,0.0-399.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">RED</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,66,,,500,blue,red,
-1,-1,poldrack-single-stim,402,528580,0.0-400.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
645,71,poldrack-categorize,403,531090,0.0-401.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">RED</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,71,,,500,green,red,
-1,-1,poldrack-single-stim,404,531847,0.0-402.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
-1,-1,poldrack-categorize,405,534358,0.0-403.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","66,71,82",1500,practice,,,incongruent,FALSE,82,,,500,red,green,
-1,-1,poldrack-single-stim,406,535118,0.0-404.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
583,66,poldrack-categorize,407,537631,0.0-405.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,practice,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,408,538392,0.0-406.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
943,82,poldrack-categorize,409,540905,0.0-407.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,practice,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,410,541666,0.0-408.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
448,66,poldrack-categorize,411,544179,0.0-409.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,practice,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,412,544940,0.0-410.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
652,71,poldrack-categorize,413,547453,0.0-411.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">RED</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,71,,,500,green,red,
-1,-1,poldrack-single-stim,414,548208,0.0-412.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
725,71,poldrack-categorize,415,550721,0.0-413.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,practice,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,416,551481,0.0-414.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
556,71,poldrack-categorize,417,553995,0.0-415.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,practice,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,418,554755,0.0-416.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
623,82,poldrack-categorize,419,557269,0.0-417.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,practice,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,420,558029,0.0-418.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
1174,82,poldrack-categorize,421,560542,0.0-419.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,82,,,500,red,green,
-1,-1,poldrack-single-stim,422,561303,0.0-420.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
589,71,poldrack-categorize,423,563816,0.0-421.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">BLUE</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,71,,,500,green,blue,
-1,-1,poldrack-single-stim,424,564577,0.0-422.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
870,66,poldrack-categorize,425,567090,0.0-423.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">RED</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,66,,,500,blue,red,
-1,-1,poldrack-single-stim,426,567846,0.0-424.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
651,71,poldrack-categorize,427,570358,0.0-425.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">BLUE</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,71,,,500,green,blue,
-1,-1,poldrack-single-stim,428,571119,0.0-426.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
1440,66,poldrack-categorize,429,573626,0.0-427.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,430,574386,0.0-428.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
669,66,poldrack-categorize,431,576900,0.0-429.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,432,577659,0.0-430.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
516,71,poldrack-categorize,433,580168,0.0-431.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,practice,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,434,580928,0.0-432.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
629,82,poldrack-categorize,435,583442,0.0-433.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,practice,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,436,584202,0.0-434.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
-1,-1,poldrack-categorize,437,586715,0.0-435.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,practice,,,congruent,FALSE,71,,,500,green,green,
-1,-1,poldrack-single-stim,438,587474,0.0-436.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
668,82,poldrack-categorize,439,589983,0.0-437.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","66,71,82",1500,practice,,,incongruent,TRUE,82,,,500,red,blue,
1949,13,poldrack-text,440,592188,0.0-439.0,1033ca98-d7f6-4c03-a02f-77aa08858248,<div class = centerbox><p class = center-block-text>We will now start the test. Respond exactly like you did during practice.</p><p class = center-block-text>Press <strong>enter</strong> to begin the test.</p></div>,1949,1000,test_intro,,,,,,,,,,,,,,,,
-1,-1,poldrack-single-stim,441,593698,0.0-440.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
594,82,poldrack-categorize,442,596212,0.0-441.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,test,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,443,596972,0.0-442.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
494,66,poldrack-categorize,444,599486,0.0-443.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">RED</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,red,
-1,-1,poldrack-single-stim,445,600246,0.0-444.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
628,66,poldrack-categorize,446,602759,0.0-445.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,447,603520,0.0-446.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
560,66,poldrack-categorize,448,606027,0.0-447.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,449,606782,0.0-448.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
639,71,poldrack-categorize,450,609295,0.0-449.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,test,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,451,610056,0.0-450.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
549,66,poldrack-categorize,452,612566,0.0-451.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,453,613324,0.0-452.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
724,71,poldrack-categorize,454,615837,0.0-453.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,test,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,455,616592,0.0-454.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
718,66,poldrack-categorize,456,619101,0.0-455.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">RED</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,red,
-1,-1,poldrack-single-stim,457,619860,0.0-456.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
476,66,poldrack-categorize,458,622373,0.0-457.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,459,623128,0.0-458.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
831,71,poldrack-categorize,460,625641,0.0-459.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,test,,,congruent,FALSE,82,,,500,red,red,
-1,-1,poldrack-single-stim,461,626402,0.0-460.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
471,66,poldrack-categorize,462,628915,0.0-461.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,463,629675,0.0-462.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
674,66,poldrack-categorize,464,632189,0.0-463.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,465,632947,0.0-464.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
613,71,poldrack-categorize,466,635455,0.0-465.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,test,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,467,636210,0.0-466.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
529,82,poldrack-categorize,468,638725,0.0-467.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,test,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,469,639485,0.0-468.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
620,71,poldrack-categorize,470,641998,0.0-469.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">BLUE</div></div>","66,71,82",1500,test,,,incongruent,TRUE,71,,,500,green,blue,
-1,-1,poldrack-single-stim,471,642759,0.0-470.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
618,66,poldrack-categorize,472,645269,0.0-471.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,473,646027,0.0-472.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
488,82,poldrack-categorize,474,648536,0.0-473.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">RED</div></div>","66,71,82",1500,test,,,congruent,TRUE,82,,,500,red,red,
-1,-1,poldrack-single-stim,475,649295,0.0-474.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
529,71,poldrack-categorize,476,651808,0.0-475.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","66,71,82",1500,test,,,incongruent,FALSE,82,,,500,red,blue,
-1,-1,poldrack-single-stim,477,652569,0.0-476.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
832,71,poldrack-categorize,478,655082,0.0-477.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">BLUE</div></div>","66,71,82",1500,test,,,incongruent,TRUE,71,,,500,green,blue,
-1,-1,poldrack-single-stim,479,655843,0.0-478.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
382,66,poldrack-categorize,480,658356,0.0-479.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,481,659117,0.0-480.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
667,71,poldrack-categorize,482,661624,0.0-481.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">RED</div></div>","66,71,82",1500,test,,,incongruent,TRUE,71,,,500,green,red,
-1,-1,poldrack-single-stim,483,662384,0.0-482.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
749,71,poldrack-categorize,484,664898,0.0-483.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,test,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,485,665658,0.0-484.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
399,66,poldrack-categorize,486,668172,0.0-485.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,487,668932,0.0-486.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
669,82,poldrack-categorize,488,671445,0.0-487.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,TRUE,82,,,500,red,green,
-1,-1,poldrack-single-stim,489,672204,0.0-488.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
495,66,poldrack-categorize,490,674708,0.0-489.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,491,675468,0.0-490.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
478,71,poldrack-categorize,492,677981,0.0-491.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:green"">GREEN</div></div>","66,71,82",1500,test,,,congruent,TRUE,71,,,500,green,green,
-1,-1,poldrack-single-stim,493,678742,0.0-492.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
489,66,poldrack-categorize,494,681255,0.0-493.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,495,682016,0.0-494.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
659,71,poldrack-categorize,496,684529,0.0-495.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,FALSE,82,,,500,red,green,
-1,-1,poldrack-single-stim,497,685284,0.0-496.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
800,66,poldrack-categorize,498,687797,0.0-497.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">BLUE</div></div>","66,71,82",1500,test,,,congruent,TRUE,66,,,500,blue,blue,
-1,-1,poldrack-single-stim,499,688558,0.0-498.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
945,66,poldrack-categorize,500,691071,0.0-499.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,1500,250,stim,,"<div class = centerbox><div class = stroop-stim style = ""color:blue"">GREEN</div></div>","66,71,82",1500,test,,,incongruent,TRUE,66,,,500,blue,green,
-1,-1,poldrack-single-stim,501,691831,0.0-500.0,1033ca98-d7f6-4c03-a02f-77aa08858248,,500,500,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
